row_id,base_pair_index,image_filename,payload_index,payload_fingerprint,condition,attacked_height,attacked_width,dwt_subband_height,dwt_subband_width,classical_ber,cnn_ber,cnn_mean_probability,cnn_mean_confidence
289,72,5237580.png,0,b5b5347f510052a2e11a8b3654f67cac29331891b1f14d51db7636f234470d45,mild,494,512,124,128,0.5234375,0.5234375,0.36136001348495483,0.7234348058700562
290,72,5237580.png,0,b5b5347f510052a2e11a8b3654f67cac29331891b1f14d51db7636f234470d45,moderate,447,509,112,128,0.46875,0.53125,0.4260743260383606,0.6619846820831299
291,72,5237580.png,0,b5b5347f510052a2e11a8b3654f67cac29331891b1f14d51db7636f234470d45,severe,389,505,98,127,0.5234375,0.515625,0.45410779118537903,0.7266315221786499
292,73,5237580.png,1,bf02af43e7982e510796f24804f1efc059a89f554e3e71ae77be8a4375b32bc4,clean,512,512,128,128,0.0,0.0,0.5370591878890991,0.8779128193855286
293,73,5237580.png,1,bf02af43e7982e510796f24804f1efc059a89f554e3e71ae77be8a4375b32bc4,mild,494,512,124,128,0.5,0.5,0.36143943667411804,0.723275899887085
294,73,5237580.png,1,bf02af43e7982e510796f24804f1efc059a89f554e3e71ae77be8a4375b32bc4,moderate,447,509,112,128,0.5078125,0.4453125,0.42784416675567627,0.6677309274673462
295,73,5237580.png,1,bf02af43e7982e510796f24804f1efc059a89f554e3e71ae77be8a4375b32bc4,severe,389,505,98,127,0.5,0.484375,0.45512115955352783,0.7286176681518555
296,74,5237785.png,0,518c1a6c576a712c30b719bf7cf0f27cbb9e3dbe52b701ac2d51270a7ef8240a,clean,512,512,128,128,0.015625,0.0,0.5133922100067139,0.8809217214584351
297,74,5237785.png,0,518c1a6c576a712c30b719bf7cf0f27cbb9e3dbe52b701ac2d51270a7ef8240a,mild,494,512,124,128,0.4609375,0.4453125,0.32726356387138367,0.7742097973823547
298,74,5237785.png,0,518c1a6c576a712c30b719bf7cf0f27cbb9e3dbe52b701ac2d51270a7ef8240a,moderate,447,509,112,128,0.5,0.5078125,0.30890214443206787,0.748336911201477
299,74,5237785.png,0,518c1a6c576a712c30b719bf7cf0f27cbb9e3dbe52b701ac2d51270a7ef8240a,severe,389,505,98,127,0.5,0.484375,0.3099438548088074,0.7197107076644897
300,75,5237785.png,1,0aae0040f89f1cb23ef603900d9bbb3f12a76a81a5b3e7d1486645b936a189f1,clean,512,512,128,128,0.0234375,0.0,0.5349123477935791,0.8804959654808044
301,75,5237785.png,1,0aae0040f89f1cb23ef603900d9bbb3f12a76a81a5b3e7d1486645b936a189f1,mild,494,512,124,128,0.515625,0.5,0.330043226480484,0.768650472164154
302,75,5237785.png,1,0aae0040f89f1cb23ef603900d9bbb3f12a76a81a5b3e7d1486645b936a189f1,moderate,447,509,112,128,0.5234375,0.484375,0.30906224250793457,0.7480167150497437
303,75,5237785.png,1,0aae0040f89f1cb23ef603900d9bbb3f12a76a81a5b3e7d1486645b936a189f1,severe,389,505,98,127,0.5859375,0.5859375,0.3099438548088074,0.7197107076644897
304,76,5238012.png,0,786dae259742205b9944a576a74584985d7070a3bfe11847fc7c1c7e795f3ded,clean,512,512,128,128,0.0,0.0,0.5312057733535767,0.8974027633666992
305,76,5238012.png,0,786dae259742205b9944a576a74584985d7070a3bfe11847fc7c1c7e795f3ded,mild,494,512,124,128,0.4921875,0.484375,0.35796231031417847,0.6720556616783142
306,76,5238012.png,0,786dae259742205b9944a576a74584985d7070a3bfe11847fc7c1c7e795f3ded,moderate,447,509,112,128,0.484375,0.5,0.34817177057266235,0.6982406377792358
307,76,5238012.png,0,786dae259742205b9944a576a74584985d7070a3bfe11847fc7c1c7e795f3ded,severe,389,505,98,127,0.5390625,0.5390625,0.3629041910171509,0.687023401260376
308,77,5238012.png,1,c40d4e5c766c30727533846a0898cc2a19f20abbe0d0ff6f25b863eaa3403fdf,clean,512,512,128,128,0.0,0.0,0.5614917278289795,0.8904993534088135
309,77,5238012.png,1,c40d4e5c766c30727533846a0898cc2a19f20abbe0d0ff6f25b863eaa3403fdf,mild,494,512,124,128,0.5078125,0.546875,0.35982298851013184,0.6683343052864075
310,77,5238012.png,1,c40d4e5c766c30727533846a0898cc2a19f20abbe0d0ff6f25b863eaa3403fdf,moderate,447,509,112,128,0.484375,0.4921875,0.3504377007484436,0.6994810104370117
311,77,5238012.png,1,c40d4e5c766c30727533846a0898cc2a19f20abbe0d0ff6f25b863eaa3403fdf,severe,389,505,98,127,0.4765625,0.4453125,0.36397603154182434,0.6848797798156738
312,78,5238389.png,0,9de049c3fa0e2b8d9a4a2ec0b2a7756cd505017b3f4baa3e22d93bee8df138e5,clean,512,512,128,128,0.171875,0.0,0.492517352104187,0.8422421216964722
313,78,5238389.png,0,9de049c3fa0e2b8d9a4a2ec0b2a7756cd505017b3f4baa3e22d93bee8df138e5,mild,494,512,124,128,0.453125,0.4609375,0.2549353241920471,0.7533295154571533
314,78,5238389.png,0,9de049c3fa0e2b8d9a4a2ec0b2a7756cd505017b3f4baa3e22d93bee8df138e5,moderate,447,509,112,128,0.46875,0.4609375,0.29432639479637146,0.7524979114532471
315,78,5238389.png,0,9de049c3fa0e2b8d9a4a2ec0b2a7756cd505017b3f4baa3e22d93bee8df138e5,severe,389,505,98,127,0.4765625,0.5,0.3113761842250824,0.743018388748169
316,79,5238389.png,1,e9d5686d0b7ce53e408931c1d2c992023ce6f33ebdc132f2488a9659aeffc289,clean,512,512,128,128,0.1796875,0.0,0.5255029201507568,0.8456200361251831
317,79,5238389.png,1,e9d5686d0b7ce53e408931c1d2c992023ce6f33ebdc132f2488a9659aeffc289,mild,494,512,124,128,0.46875,0.4609375,0.2541836202144623,0.7515054941177368
318,79,5238389.png,1,e9d5686d0b7ce53e408931c1d2c992023ce6f33ebdc132f2488a9659aeffc289,moderate,447,509,112,128,0.53125,0.5390625,0.2938036322593689,0.7508120536804199
319,79,5238389.png,1,e9d5686d0b7ce53e408931c1d2c992023ce6f33ebdc132f2488a9659aeffc289,severe,389,505,98,127,0.4453125,0.453125,0.31117188930511475,0.7434269189834595
320,80,5238543.png,0,d09e31c5184aa0fbf4c4af134dad10781419720c7e2723d00c6715a0d961662e,clean,512,512,128,128,0.3828125,0.0,0.4864194989204407,0.839333713054657
321,80,5238543.png,0,d09e31c5184aa0fbf4c4af134dad10781419720c7e2723d00c6715a0d961662e,mild,494,512,124,128,0.5078125,0.5,0.13737311959266663,0.7892224788665771
322,80,5238543.png,0,d09e31c5184aa0fbf4c4af134dad10781419720c7e2723d00c6715a0d961662e,moderate,447,509,112,128,0.46875,0.4765625,0.15311762690544128,0.801260232925415
323,80,5238543.png,0,d09e31c5184aa0fbf4c4af134dad10781419720c7e2723d00c6715a0d961662e,severe,389,505,98,127,0.484375,0.4765625,0.15032795071601868,0.7973795533180237
324,81,5238543.png,1,4bf1b979f4098fdcd6cdb170149b6552dd947f64f37a3d9dd67902a96961c93b,clean,512,512,128,128,0.40625,0.0,0.5323063135147095,0.8448554873466492
325,81,5238543.png,1,4bf1b979f4098fdcd6cdb170149b6552dd947f64f37a3d9dd67902a96961c93b,mild,494,512,124,128,0.484375,0.4765625,0.13737311959266663,0.7892224788665771
326,81,5238543.png,1,4bf1b979f4098fdcd6cdb170149b6552dd947f64f37a3d9dd67902a96961c93b,moderate,447,509,112,128,0.5078125,0.5,0.15072526037693024,0.8060449957847595
327,81,5238543.png,1,4bf1b979f4098fdcd6cdb170149b6552dd947f64f37a3d9dd67902a96961c93b,severe,389,505,98,127,0.5234375,0.546875,0.1501236855983734,0.797788143157959
328,82,5238560.png,0,0b08588bd07bfd8f73fc9f6a97e9da5317e7f8ba87cf5e9730c1f76a0f3e62f3,clean,512,512,128,128,0.390625,0.0078125,0.49151965975761414,0.82757568359375
329,82,5238560.png,0,0b08588bd07bfd8f73fc9f6a97e9da5317e7f8ba87cf5e9730c1f76a0f3e62f3,mild,494,512,124,128,0.4609375,0.453125,0.16077356040477753,0.7786892652511597
330,82,5238560.png,0,0b08588bd07bfd8f73fc9f6a97e9da5317e7f8ba87cf5e9730c1f76a0f3e62f3,moderate,447,509,112,128,0.4765625,0.46875,0.17503833770751953,0.7868847250938416
331,82,5238560.png,0,0b08588bd07bfd8f73fc9f6a97e9da5317e7f8ba87cf5e9730c1f76a0f3e62f3,severe,389,505,98,127,0.5078125,0.5234375,0.18434032797813416,0.8074914216995239
332,83,5238560.png,1,7b05d94f8a927e7d3ec83f338f05acad0725b6ad6723c7e63764c5928b2037c7,clean,512,512,128,128,0.3203125,0.0078125,0.4489127993583679,0.8271877765655518
333,83,5238560.png,1,7b05d94f8a927e7d3ec83f338f05acad0725b6ad6723c7e63764c5928b2037c7,mild,494,512,124,128,0.4375,0.4296875,0.16125915944576263,0.7777180671691895
334,83,5238560.png,1,7b05d94f8a927e7d3ec83f338f05acad0725b6ad6723c7e63764c5928b2037c7,moderate,447,509,112,128,0.390625,0.3984375,0.17791098356246948,0.7811393737792969
335,83,5238560.png,1,7b05d94f8a927e7d3ec83f338f05acad0725b6ad6723c7e63764c5928b2037c7,severe,389,505,98,127,0.46875,0.46875,0.18454459309577942,0.8070828318595886
336,84,5238565.png,0,d73299c30a9e3f93e2e06bdbbf470b8ee1e64044bde0ae7d2a51dfcb2ce06078,clean,512,512,128,128,0.421875,0.0,0.5211379528045654,0.8388880491256714
337,84,5238565.png,0,d73299c30a9e3f93e2e06bdbbf470b8ee1e64044bde0ae7d2a51dfcb2ce06078,mild,494,512,124,128,0.5078125,0.5078125,0.13288885354995728,0.8089340329170227
338,84,5238565.png,0,d73299c30a9e3f93e2e06bdbbf470b8ee1e64044bde0ae7d2a51dfcb2ce06078,moderate,447,509,112,128,0.515625,0.515625,0.1049589216709137,0.8198792934417725
339,84,5238565.png,0,d73299c30a9e3f93e2e06bdbbf470b8ee1e64044bde0ae7d2a51dfcb2ce06078,severe,389,505,98,127,0.484375,0.484375,0.15826398134231567,0.7985237240791321
340,85,5238565.png,1,6cd2bc257755d20c4a02dc34b417c3babe3810147e1705b63a1ec39555140e70,clean,512,512,128,128,0.5,0.0,0.5940786004066467,0.8408379554748535
341,85,5238565.png,1,6cd2bc257755d20c4a02dc34b417c3babe3810147e1705b63a1ec39555140e70,mild,494,512,124,128,0.625,0.625,0.13319244980812073,0.8083268404006958
342,85,5238565.png,1,6cd2bc257755d20c4a02dc34b417c3babe3810147e1705b63a1ec39555140e70,moderate,447,509,112,128,0.5859375,0.5859375,0.1049589216709137,0.8198792934417725
343,85,5238565.png,1,6cd2bc257755d20c4a02dc34b417c3babe3810147e1705b63a1ec39555140e70,severe,389,505,98,127,0.5546875,0.5546875,0.15846826136112213,0.7981151938438416
344,86,5238645.png,0,141755f430500cc17f28b091815d3339b6c391fa43253757ba0d8ca90ac1abbf,clean,512,512,128,128,0.0859375,0.0,0.5217238068580627,0.8699960708618164
345,86,5238645.png,0,141755f430500cc17f28b091815d3339b6c391fa43253757ba0d8ca90ac1abbf,mild,494,512,124,128,0.4609375,0.4921875,0.27037301659584045,0.7042614221572876
346,86,5238645.png,0,141755f430500cc17f28b091815d3339b6c391fa43253757ba0d8ca90ac1abbf,moderate,447,509,112,128,0.421875,0.4375,0.21578460931777954,0.7577418088912964
347,86,5238645.png,0,141755f430500cc17f28b091815d3339b6c391fa43253757ba0d8ca90ac1abbf,severe,389,505,98,127,0.5,0.5,0.2869381308555603,0.7355818748474121
348,87,5238645.png,1,f08d2fe70ea49f67131056ac9901d74946f4075c5c04449c590042a7fa4b3794,clean,512,512,128,128,0.125,0.0,0.5123465061187744,0.8608731031417847
349,87,5238645.png,1,f08d2fe70ea49f67131056ac9901d74946f4075c5c04449c590042a7fa4b3794,mild,494,512,124,128,0.46875,0.46875,0.27281051874160767,0.6993864178657532
350,87,5238645.png,1,f08d2fe70ea49f67131056ac9901d74946f4075c5c04449c590042a7fa4b3794,moderate,447,509,112,128,0.4921875,0.4921875,0.21661974489688873,0.7560715675354004
351,87,5238645.png,1,f08d2fe70ea49f67131056ac9901d74946f4075c5c04449c590042a7fa4b3794,severe,389,505,98,127,0.5078125,0.5234375,0.2869381308555603,0.7355818748474121
352,88,5239367.png,0,e0395f217ff14f5ce7419e2800b7223444c0020aa6a3808be0b4c4bd0f242c54,clean,512,512,128,128,0.1015625,0.0,0.5712754130363464,0.8369492292404175
353,88,5239367.png,0,e0395f217ff14f5ce7419e2800b7223444c0020aa6a3808be0b4c4bd0f242c54,mild,494,512,124,128,0.5546875,0.546875,0.36785900592803955,0.7106323838233948
354,88,5239367.png,0,e0395f217ff14f5ce7419e2800b7223444c0020aa6a3808be0b4c4bd0f242c54,moderate,447,509,112,128,0.53125,0.5546875,0.3418149948120117,0.721810519695282
355,88,5239367.png,0,e0395f217ff14f5ce7419e2800b7223444c0020aa6a3808be0b4c4bd0f242c54,severe,389,505,98,127,0.5078125,0.5234375,0.347614049911499,0.7179770469665527
356,89,5239367.png,1,9558bca4ea743ab9eabc22c0b91dc19f123e7253c4ec99c65e155b9948cc2a85,clean,512,512,128,128,0.0703125,0.0,0.48734021186828613,0.8447005152702332
357,89,5239367.png,1,9558bca4ea743ab9eabc22c0b91dc19f123e7253c4ec99c65e155b9948cc2a85,mild,494,512,124,128,0.515625,0.4765625,0.3664025068283081,0.7077194452285767
358,89,5239367.png,1,9558bca4ea743ab9eabc22c0b91dc19f123e7253c4ec99c65e155b9948cc2a85,moderate,447,509,112,128,0.4765625,0.46875,0.34125882387161255,0.7229228615760803
359,89,5239367.png,1,9558bca4ea743ab9eabc22c0b91dc19f123e7253c4ec99c65e155b9948cc2a85,severe,389,505,98,127,0.515625,0.484375,0.347614049911499,0.7179770469665527
360,90,5239482.png,0,affc1c93f48954c399b74b687e6b01cbee50922caadb04d02d389f210926a624,clean,512,512,128,128,0.0078125,0.0,0.5546205043792725,0.8774657249450684
361,90,5239482.png,0,affc1c93f48954c399b74b687e6b01cbee50922caadb04d02d389f210926a624,mild,494,512,124,128,0.5546875,0.515625,0.2736937999725342,0.7635892033576965
362,90,5239482.png,0,affc1c93f48954c399b74b687e6b01cbee50922caadb04d02d389f210926a624,moderate,447,509,112,128,0.515625,0.515625,0.22420582175254822,0.7370660305023193
363,90,5239482.png,0,affc1c93f48954c399b74b687e6b01cbee50922caadb04d02d389f210926a624,severe,389,505,98,127,0.484375,0.484375,0.19691383838653564,0.7781690359115601
364,91,5239482.png,1,028bf4243be6d8ba8a17a97c659df55061cbe61e82d783df656532ea84edb0a6,clean,512,512,128,128,0.0078125,0.0,0.5850761532783508,0.8791307210922241
365,91,5239482.png,1,028bf4243be6d8ba8a17a97c659df55061cbe61e82d783df656532ea84edb0a6,mild,494,512,124,128,0.5234375,0.515625,0.2736937999725342,0.7635892033576965
366,91,5239482.png,1,028bf4243be6d8ba8a17a97c659df55061cbe61e82d783df656532ea84edb0a6,moderate,447,509,112,128,0.515625,0.5,0.22404572367668152,0.7373862266540527
367,91,5239482.png,1,028bf4243be6d8ba8a17a97c659df55061cbe61e82d783df656532ea84edb0a6,severe,389,505,98,127,0.59375,0.578125,0.19675299525260925,0.7784907817840576
368,92,5240190.png,0,01b08df0584c8872d4746af0f5ade5464aebe8a544d76e673c6812e1285a8505,clean,512,512,128,128,0.40625,0.0,0.4806617498397827,0.8262500762939453
369,92,5240190.png,0,01b08df0584c8872d4746af0f5ade5464aebe8a544d76e673c6812e1285a8505,mild,494,512,124,128,0.484375,0.484375,0.1387825459241867,0.8136827349662781
370,92,5240190.png,0,01b08df0584c8872d4746af0f5ade5464aebe8a544d76e673c6812e1285a8505,moderate,447,509,112,128,0.4609375,0.4609375,0.11533508449792862,0.812446117401123
371,92,5240190.png,0,01b08df0584c8872d4746af0f5ade5464aebe8a544d76e673c6812e1285a8505,severe,389,505,98,127,0.4765625,0.4765625,0.14707204699516296,0.8008459210395813
372,93,5240190.png,1,c2b25b8b4cade6b434fe7d7e23777ce3715921a646eae856e4f593e645d612e9,clean,512,512,128,128,0.4140625,0.0,0.48682701587677,0.8289597034454346
373,93,5240190.png,1,c2b25b8b4cade6b434fe7d7e23777ce3715921a646eae856e4f593e645d612e9,mild,494,512,124,128,0.4765625,0.4765625,0.1387825459241867,0.8136827349662781
374,93,5240190.png,1,c2b25b8b4cade6b434fe7d7e23777ce3715921a646eae856e4f593e645d612e9,moderate,447,509,112,128,0.484375,0.484375,0.11549517512321472,0.8121259212493896
375,93,5240190.png,1,c2b25b8b4cade6b434fe7d7e23777ce3715921a646eae856e4f593e645d612e9,severe,389,505,98,127,0.484375,0.46875,0.1468677669763565,0.8012545108795166
376,94,5240191.png,0,21a44f231dacd81fb855c9ad63ede885580dd7165e4992a864f53ea869014c84,clean,512,512,128,128,0.4375,0.0,0.5661550760269165,0.8460086584091187
377,94,5240191.png,0,21a44f231dacd81fb855c9ad63ede885580dd7165e4992a864f53ea869014c84,mild,494,512,124,128,0.5859375,0.578125,0.15446233749389648,0.804594874382019
378,94,5240191.png,0,21a44f231dacd81fb855c9ad63ede885580dd7165e4992a864f53ea869014c84,moderate,447,509,112,128,0.5625,0.5546875,0.16534051299095154,0.7969269156455994
379,94,5240191.png,0,21a44f231dacd81fb855c9ad63ede885580dd7165e4992a864f53ea869014c84,severe,389,505,98,127,0.5625,0.578125,0.18438152968883514,0.7793844938278198
380,95,5240191.png,1,55852ab328461a27f5186c29fc10e74edf5b3810a40d7563764e0641f67832fc,clean,512,512,128,128,0.4453125,0.0,0.5700493454933167,0.8423177599906921
381,95,5240191.png,1,55852ab328461a27f5186c29fc10e74edf5b3810a40d7563764e0641f67832fc,mild,494,512,124,128,0.5390625,0.53125,0.15399011969566345,0.8055393695831299
382,95,5240191.png,1,55852ab328461a27f5186c29fc10e74edf5b3810a40d7563764e0641f67832fc,moderate,447,509,112,128,0.546875,0.5390625,0.16518041491508484,0.7972471117973328
383,95,5240191.png,1,55852ab328461a27f5186c29fc10e74edf5b3810a40d7563764e0641f67832fc,severe,389,505,98,127,0.5625,0.53125,0.18438152968883514,0.7793844938278198
384,96,5240193.png,0,cc0ff8c5c7cb14d366cc35533ff6d1f33986af6a1f08ae66711757e2eaf3cfbd,clean,512,512,128,128,0.3671875,0.0,0.5141482353210449,0.8400648832321167
385,96,5240193.png,0,cc0ff8c5c7cb14d366cc35533ff6d1f33986af6a1f08ae66711757e2eaf3cfbd,mild,494,512,124,128,0.4921875,0.4921875,0.18427829444408417,0.7914285659790039
386,96,5240193.png,0,cc0ff8c5c7cb14d366cc35533ff6d1f33986af6a1f08ae66711757e2eaf3cfbd,moderate,447,509,112,128,0.4921875,0.5,0.18407928943634033,0.7831298112869263
387,96,5240193.png,0,cc0ff8c5c7cb14d366cc35533ff6d1f33986af6a1f08ae66711757e2eaf3cfbd,severe,389,505,98,127,0.546875,0.5625,0.22662824392318726,0.7803232669830322
388,97,5240193.png,1,e89204c1059f4ca3109dbe12d4ab2340b082525209de0b40fd5298e597286562,clean,512,512,128,128,0.3828125,0.0,0.5300002098083496,0.842311680316925
389,97,5240193.png,1,e89204c1059f4ca3109dbe12d4ab2340b082525209de0b40fd5298e597286562,mild,494,512,124,128,0.53125,0.53125,0.1834554523229599,0.7930743098258972
390,97,5240193.png,1,e89204c1059f4ca3109dbe12d4ab2340b082525209de0b40fd5298e597286562,moderate,447,509,112,128,0.5,0.5078125,0.18372157216072083,0.7838452458381653
391,97,5240193.png,1,e89204c1059f4ca3109dbe12d4ab2340b082525209de0b40fd5298e597286562,severe,389,505,98,127,0.5078125,0.4921875,0.22662824392318726,0.7803232669830322
392,98,5240194.png,0,74a41bbf27f1b7bab70d6e05c7a170558047eebe24416ffc39fc43f8f4972a9c,clean,512,512,128,128,0.296875,0.0,0.534348726272583,0.8538922667503357
393,98,5240194.png,0,74a41bbf27f1b7bab70d6e05c7a170558047eebe24416ffc39fc43f8f4972a9c,mild,494,512,124,128,0.546875,0.546875,0.2136085033416748,0.7692806720733643
394,98,5240194.png,0,74a41bbf27f1b7bab70d6e05c7a170558047eebe24416ffc39fc43f8f4972a9c,moderate,447,509,112,128,0.5234375,0.515625,0.20503735542297363,0.7676455974578857
395,98,5240194.png,0,74a41bbf27f1b7bab70d6e05c7a170558047eebe24416ffc39fc43f8f4972a9c,severe,389,505,98,127,0.515625,0.515625,0.1939486414194107,0.7772711515426636
396,99,5240194.png,1,47d6d2c9150e23e94e6d42a6e27deac5983f11f881856cb5dc760b05b502664e,clean,512,512,128,128,0.2265625,0.0,0.5466853976249695,0.864729642868042
397,99,5240194.png,1,47d6d2c9150e23e94e6d42a6e27deac5983f11f881856cb5dc760b05b502664e,mild,494,512,124,128,0.5078125,0.5078125,0.21408072113990784,0.768336296081543
398,99,5240194.png,1,47d6d2c9150e23e94e6d42a6e27deac5983f11f881856cb5dc760b05b502664e,moderate,447,509,112,128,0.5625,0.5546875,0.20503735542297363,0.7676455974578857
399,99,5240194.png,1,47d6d2c9150e23e94e6d42a6e27deac5983f11f881856cb5dc760b05b502664e,severe,389,505,98,127,0.5703125,0.5859375,0.19415292143821716,0.776862621307373
400,100,5240249.png,0,e25ded4bd48dfc1764909c7404e6d977a48d9824c10c5c71c5564d4b37898202,clean,512,512,128,128,0.03125,0.0,0.5336685180664062,0.8568540811538696
401,100,5240249.png,0,e25ded4bd48dfc1764909c7404e6d977a48d9824c10c5c71c5564d4b37898202,mild,494,512,124,128,0.515625,0.5,0.4886685609817505,0.6668304204940796
402,100,5240249.png,0,e25ded4bd48dfc1764909c7404e6d977a48d9824c10c5c71c5564d4b37898202,moderate,447,509,112,128,0.4765625,0.46875,0.5795179605484009,0.70096755027771
403,100,5240249.png,0,e25ded4bd48dfc1764909c7404e6d977a48d9824c10c5c71c5564d4b37898202,severe,389,505,98,127,0.4921875,0.4296875,0.5107645988464355,0.6981873512268066
404,101,5240249.png,1,1718655074ffa543f86bc49ec896f3f64d12b752902b087c3489e3650bc22027,clean,512,512,128,128,0.0234375,0.0,0.4880465269088745,0.8626166582107544
405,101,5240249.png,1,1718655074ffa543f86bc49ec896f3f64d12b752902b087c3489e3650bc22027,mild,494,512,124,128,0.46875,0.421875,0.48810505867004395,0.6638145446777344
406,101,5240249.png,1,1718655074ffa543f86bc49ec896f3f64d12b752902b087c3489e3650bc22027,moderate,447,509,112,128,0.53125,0.5078125,0.5838309526443481,0.7036405205726624
407,101,5240249.png,1,1718655074ffa543f86bc49ec896f3f64d12b752902b087c3489e3650bc22027,severe,389,505,98,127,0.4765625,0.4765625,0.5107645988464355,0.6981873512268066
408,102,5240524.png,0,fdfa0228150c92959ec771390cafad9aeb09a82ff45bebaa40bc9c1524367f65,clean,512,512,128,128,0.0078125,0.0,0.4855707585811615,0.8802649974822998
409,102,5240524.png,0,fdfa0228150c92959ec771390cafad9aeb09a82ff45bebaa40bc9c1524367f65,mild,494,512,124,128,0.515625,0.5,0.4312502145767212,0.6902692317962646
410,102,5240524.png,0,fdfa0228150c92959ec771390cafad9aeb09a82ff45bebaa40bc9c1524367f65,moderate,447,509,112,128,0.40625,0.4140625,0.5264729261398315,0.7389216423034668
411,102,5240524.png,0,fdfa0228150c92959ec771390cafad9aeb09a82ff45bebaa40bc9c1524367f65,severe,389,505,98,127,0.4609375,0.5078125,0.4832310378551483,0.7232496738433838
412,103,5240524.png,1,f1d123e9f0af6fe2097dc3234793babea80f0e6365ca4bf363f0fe0defb57b95,clean,512,512,128,128,0.0,0.0,0.49110427498817444,0.8737144470214844
413,103,5240524.png,1,f1d123e9f0af6fe2097dc3234793babea80f0e6365ca4bf363f0fe0defb57b95,mild,494,512,124,128,0.5234375,0.5234375,0.4314005970954895,0.6905699968338013
414,103,5240524.png,1,f1d123e9f0af6fe2097dc3234793babea80f0e6365ca4bf363f0fe0defb57b95,moderate,447,509,112,128,0.4453125,0.4453125,0.5321004390716553,0.729992151260376
415,103,5240524.png,1,f1d123e9f0af6fe2097dc3234793babea80f0e6365ca4bf363f0fe0defb57b95,severe,389,505,98,127,0.546875,0.59375,0.4839109778404236,0.7246094942092896
416,104,5240611.png,0,9b49f067a3d56e657da8910037b82cb6ca3cdabe9bcc96e485624e59dc778e9b,clean,512,512,128,128,0.1640625,0.0,0.5568122863769531,0.8453218340873718
417,104,5240611.png,0,9b49f067a3d56e657da8910037b82cb6ca3cdabe9bcc96e485624e59dc778e9b,mild,494,512,124,128,0.40625,0.390625,0.2896127998828888,0.7479815483093262
418,104,5240611.png,0,9b49f067a3d56e657da8910037b82cb6ca3cdabe9bcc96e485624e59dc778e9b,moderate,447,509,112,128,0.5234375,0.5234375,0.25521835684776306,0.7554739117622375
419,104,5240611.png,0,9b49f067a3d56e657da8910037b82cb6ca3cdabe9bcc96e485624e59dc778e9b,severe,389,505,98,127,0.5234375,0.5234375,0.2361447513103485,0.724753737449646
420,105,5240611.png,1,1f6d6b9d2a619c3069378a54f239601c599ef7a5aec84a5ada6fc78d916e4c54,clean,512,512,128,128,0.1484375,0.0,0.516636312007904,0.8440866470336914
421,105,5240611.png,1,1f6d6b9d2a619c3069378a54f239601c599ef7a5aec84a5ada6fc78d916e4c54,mild,494,512,124,128,0.453125,0.46875,0.28914058208465576,0.7489259243011475
422,105,5240611.png,1,1f6d6b9d2a619c3069378a54f239601c599ef7a5aec84a5ada6fc78d916e4c54,moderate,447,509,112,128,0.4453125,0.4453125,0.25521835684776306,0.7554739117622375
423,105,5240611.png,1,1f6d6b9d2a619c3069378a54f239601c599ef7a5aec84a5ada6fc78d916e4c54,severe,389,505,98,127,0.4453125,0.4140625,0.23634901642799377,0.7243452072143555
424,106,5240617.png,0,a74139b781a1aea4ea00e82959d30397093216db22a69a8a2ecbbeeb1173bc2b,clean,512,512,128,128,0.0078125,0.0,0.5483376383781433,0.8847702741622925
425,106,5240617.png,0,a74139b781a1aea4ea00e82959d30397093216db22a69a8a2ecbbeeb1173bc2b,mild,494,512,124,128,0.5390625,0.546875,0.33479043841362,0.7334945201873779
426,106,5240617.png,0,a74139b781a1aea4ea00e82959d30397093216db22a69a8a2ecbbeeb1173bc2b,moderate,447,509,112,128,0.5546875,0.546875,0.3156166076660156,0.7235982418060303
427,106,5240617.png,0,a74139b781a1aea4ea00e82959d30397093216db22a69a8a2ecbbeeb1173bc2b,severe,389,505,98,127,0.5078125,0.53125,0.3457733392715454,0.7201526165008545
428,107,5240617.png,1,12c7e9a7ff55c096ac5b9fd73a986ee126ac970233f3d5ff095f181da1348e6f,clean,512,512,128,128,0.015625,0.0,0.5511653423309326,0.8776927590370178
429,107,5240617.png,1,12c7e9a7ff55c096ac5b9fd73a986ee126ac970233f3d5ff095f181da1348e6f,mild,494,512,124,128,0.5859375,0.5625,0.331142783164978,0.7359974980354309
430,107,5240617.png,1,12c7e9a7ff55c096ac5b9fd73a986ee126ac970233f3d5ff095f181da1348e6f,moderate,447,509,112,128,0.53125,0.5078125,0.3156166076660156,0.7235982418060303
431,107,5240617.png,1,12c7e9a7ff55c096ac5b9fd73a986ee126ac970233f3d5ff095f181da1348e6f,severe,389,505,98,127,0.5,0.4609375,0.3457733392715454,0.7201526165008545
432,108,5240619.png,0,61b0780be73ad8aaef46eeae9ef9b7ef40a209c1657693e890623d844ea9e7c5,clean,512,512,128,128,0.0546875,0.0,0.5745068192481995,0.88179612159729
433,108,5240619.png,0,61b0780be73ad8aaef46eeae9ef9b7ef40a209c1657693e890623d844ea9e7c5,mild,494,512,124,128,0.5546875,0.5703125,0.3125254809856415,0.710464596748352
434,108,5240619.png,0,61b0780be73ad8aaef46eeae9ef9b7ef40a209c1657693e890623d844ea9e7c5,moderate,447,509,112,128,0.4765625,0.4609375,0.37501540780067444,0.6927101612091064
435,108,5240619.png,0,61b0780be73ad8aaef46eeae9ef9b7ef40a209c1657693e890623d844ea9e7c5,severe,389,505,98,127,0.5546875,0.53125,0.38431644439697266,0.6824740767478943
