delta,base_pair_index,image_filename,payload_index,payload_fingerprint,psnr_rgb_db,ssim_rgb
16,179,5243661.png,1,31565563fcae70c445c342cd84d1ced1ec9fa7e12d2cfd819416e889eecd81ba,52.094697069669884,0.998894178161892
16,180,5243786.png,0,fc953cd46ba58b5b3578fe3d9b0d1dc2879ebfbffa43f56916d7d8a4c3963a14,54.64402555832522,0.9988536169206593
16,181,5243786.png,1,4a5d5f1b497ebe6483a178081e5e174924d48f3bd64b2f3dcdcfcd387ceaa4d5,54.609817904360405,0.9988278367922886
16,182,5243979.png,0,923bf9e943866e17759d889a5e3eff852ed07c156c523e3c91b03bac0b5e0346,54.08265620640001,0.9985399265023994
16,183,5243979.png,1,a9a75b64ec04dd72ff4cca4a7398cf72f53e6e69b02b6d3111e47579bfb21759,54.04858930304884,0.9985321856602889
16,184,5243980.png,0,469350c10f145c72ae07370d9da9531442fca3702e05af5958f5cfb510ae3c2b,56.981193725183665,0.9995052024395443
16,185,5243980.png,1,919e78586bb34227097f9c1cfb5acf3e251d5e00e3fda51861d2866aba1ba631,56.98127848624381,0.9995115236762157
16,186,5243987.png,0,7b0b86bfe9dbf69b035173f798b6a24d8773509cf1b868341289a24309a3d702,56.245300056279916,0.9994501624862805
16,187,5243987.png,1,20482c37ec86c7504257b1ed85091a914114db73d5eaf45481c0b158c40dff06,56.226274019180096,0.9994514192545151
16,188,5244225.png,0,ad373ecf2b4775c3e7805f3d56fffc37d335d51750ba9011475cb6d5bab1f4b0,53.92253284892921,0.9982394666258397
16,189,5244225.png,1,b709b5e1f6b30218b9df19f9d9e363d299461c5ade9b1cce8b74410f2d4a30f5,53.90198238417213,0.9982170723360237
16,190,5244243.png,0,ae5557a72c3fcf790ce405d4c7034b83149eb1943b43cf22803671f77218324f,58.99195289608316,0.9997703918066788
16,191,5244243.png,1,e35898da08079b5150228184f64e336f43db760740d512674a97138287409a34,58.9809240429848,0.9997572751500071
16,192,5244420.png,0,a5957080b055275414938f0762ac81c983a5cc4bbf6e7b2ae3e069122d5450cf,53.563235991280884,0.9989844363424724
16,193,5244420.png,1,26ba1b2d328c4de528ebb6f867d840daeff5c6d7a598cf8ba9b4d0fc1797778b,53.56551298705711,0.9989806170685734
16,194,5244484.png,0,514e64d4a0c9e78851bb4fc0b14bfe21c73489cdbb30232a059dd8e0fb3b9079,59.01626124237211,0.9997390258670897
16,195,5244484.png,1,5e5c84bcac984a9e0cecf3b85202901b2a5db2751ca47723209d20b69481d51f,59.19344170182921,0.9997565625032356
16,196,5244485.png,0,dcc8353b5a696bcf5c05fe7122d70432997576466e27e0dea35eaea5b6557963,53.01857463941676,0.9979840029298779
16,197,5244485.png,1,71b6d996332a70f136e2effe9200fa3288897fdf7140b734065369d0f0a91e7d,53.01287745661686,0.9979676695000409
16,198,5244492.png,0,62b90f722fec5ce864a87b34bd50e3211905b78394be8a24a4bc93c1b320574d,56.65949522441054,0.9995236181047972
16,199,5244492.png,1,64d5c0f0fec815d965a4871925c01f862922b1b682929853040ad379080a7053,56.659298457320865,0.9995118568177507
24,0,5233540.png,0,bad6366e8f83df4d68b7418183787a2527d66929e81f8a968f5357607d8890cd,61.64165045971133,0.9997341525423705
24,1,5233540.png,1,d67d3e800bfbc2b70221bd798f679a95f90eee7295f55b6a24e47f21ded45f55,62.23332461216657,0.9997761267517496
24,2,5233654.png,0,b0d9826d06721939096f6dea3e61f2b55902fea04d3eb3a260495ceb8f127fc5,55.65389430868903,0.9991895489268027
24,3,5233654.png,1,57136fba8284d589b716664175e5165e5d38b77b6d73d40d0f85e327f1b455e6,55.596240801695316,0.9991669634155711
24,4,5233837.png,0,bb569bfd73c3e6ee2d84cc970f4ff5c882cf5612c49bc2a371224af1bb819ce9,55.00986026157263,0.9987394844244012
24,5,5233837.png,1,47e11f6d892502097da7c1f1b2501b0885a6556d80cfb8884c65e9ecebffbf22,55.09760225129477,0.998805639093003
24,6,5233987.png,0,5de5e59c62e96c80f3ab33967f5e386a8844879a984061f2f9a3a9f6571c441c,51.724584037144446,0.9973424846607091
24,7,5233987.png,1,562ad2f2109cae3619543092025635e1e62165029cd1d988637f4f895bf445be,51.78011785599564,0.9974047975367358
24,8,5233992.png,0,eb9e572d2bbbfe7774b6733206b3a62fbee85473a19531b2c3065bfc327d639f,52.29740964466072,0.9981400097713865
24,9,5233992.png,1,6334e0585d4527ba31e4cb2387bf040a7d95da486545bd4fb064b50c4da92f11,52.28181293629383,0.9981169900183583
24,10,5233997.png,0,3d21315e3a262473d99866ce2b403f5cb7cbd121aced9e0d45ab436e4eb44ae1,52.46315086795943,0.9980205061770286
24,11,5233997.png,1,856c00c660e07dd3261494490bf5e0ea19fe0fd757b50c67cab357a3be12b162,52.51024613244596,0.9981012116638598
24,12,5234033.png,0,c47d135ea75bfce02c57f551080bada0deb20335f9f7f9acd88a66e2cb92fd6e,53.822520618655325,0.9988240999051122
24,13,5234033.png,1,a9b4a7244b9eb4a3b7ff880e398b7899f9be3b42c51ef2efa7de8a6271a5ec75,53.725440606339674,0.99875982668614
24,14,5234037.png,0,52dd3a51cd82923d422e7d9cf8228a2408d2f3081eb5b7907a4b96cbf4f1736a,54.83424500624008,0.9989485306439168
24,15,5234037.png,1,ec3b3a162cb55298a0748ce072d60af383b06f6caef79c2a85b8ef3850ab739e,54.7343281841593,0.9988965571664746
24,16,5234084.png,0,52eab2067cd8aac83f6f9190cd91e1e8e84c6c4941c380a8a7865d79d265d84f,57.13378410546274,0.999303376558229
24,17,5234084.png,1,ef03b0755ff2406f5349ffdcb61648049d41ec04d1e18d52bc8970b377ce233f,57.09445665097357,0.999299462993234
24,18,5234162.png,0,1031e9c762cce5b22d17a94a0b71154c085314df4140707eafb6fe33a0127ff1,54.125855159388514,0.998485075725788
24,19,5234162.png,1,631a7ba0a6bc92cc280a958afb02376cc57fcedb92d3b199977fa6ff3f9da379,54.091732283451876,0.9984458469620382
24,20,5234215.png,0,5027e7d734951cca4a78d5f782c0e46a1177c584161e936e0a49a3fa2f560684,55.241437881837435,0.9994806561062419
24,21,5234215.png,1,96d42af75d4630341392893b7c991c6c3603ec84d82dff5a215f28efeb1138d9,55.27369643747923,0.9994744822842335
24,22,5234269.png,0,395c5bbb903ea600104109c8d07b5741213a6263ae128c5cf4c12ef152832960,57.24916864194148,0.9996217484301099
24,23,5234269.png,1,240e85a318bbb21ef61df6b29067417b5580328ed60429b547bc378548388108,57.35350414970802,0.9996500622177437
24,24,5234270.png,0,2af8f5c434c8164ec62f107ad7959fe0e34858e7a0ac66e27997cfde25961d6e,54.873168663211544,0.9995057716575396
24,25,5234270.png,1,a8b27f29fe3a45c4455b90a0ceec637986b6bc2fce9c9264f7aef4be3c30436c,54.83039500359004,0.9994847621219488
24,26,5234273.png,0,6f70ce33d61a0e22d0f7524525c6741a03b3fb7f674a530b1c2e9ca87a588557,56.71056133839688,0.999564820477785
24,27,5234273.png,1,6559cb22ad82d0a4a3b71e5ba1777e187d35959f2d0c2526c0b80dc13e560f5c,56.81184007539281,0.999585459961566
24,28,5234277.png,0,34fce9703cd5f6a01091bb5f9f4cc1f7480ebc467bf66971f05936091f414692,57.02570830358633,0.9995426346329875
24,29,5234277.png,1,ef454f8b5c1fa9c1332daf30a4028a186d8bda3c58495ddc6c2f55937bff98af,57.144507865524474,0.9995868502633435
24,30,5234313.png,0,27dfba357383295b28718e4953d603bc21fcdbfcbaddef5689340cbb1cc76d1d,57.68504046914736,0.9994724444355335
24,31,5234313.png,1,990d7fc0aba5120fdcd3ee0f57955dd6c134f4baa7a5511618d264062329c81b,57.84095324285281,0.9995177112459475
24,32,5234366.png,0,9457c8bff17f7d8f6d8c46a5596b4f51c82a8d83208e82593f0d7ee115ebab79,60.07052692110279,0.9996206143855121
24,33,5234366.png,1,b8b69aa977e0b5312ccc850be78cc433d7bc2a1eec5b248e68f13d4c1edc3427,60.2396796603994,0.9996447171834135
24,34,5234368.png,0,f3b58a2cfa56ddb41db2c25ffb593c7a315ae15a6de73c4dfa5cb2b0e8f5727f,55.7443690258469,0.9996250514094598
24,35,5234368.png,1,447d07d94a8ace917e6330943bc6a0ea0af48786a64e0ba3d1840da7821ec895,55.68711418452801,0.9995774482650575
24,36,5234369.png,0,946378672bde909bd113743a71b46727d6b63e0086834f7f73305573fcc3cc89,56.43984138109555,0.999615305238192
24,37,5234369.png,1,40949fcec71509578930a1565ec61eae2d1d51fb2df9aca65c77fe80d89999e5,56.367049783446106,0.9995870740860839
24,38,5234370.png,0,431823646792ea801a7c83efd429fa3bfade45661586a1c95c8ee5e74308bb88,57.936689976526935,0.9997101691483575
24,39,5234370.png,1,96aecb1b0e35c4ce8af32036b5ea3846d5327178c3eaffbd56a577a7024b70c6,57.812736488654906,0.9996772346834916
24,40,5234371.png,0,db16897b4aa7b8a8a4fd05985d094d978b24c8da0b792598dfaa57f3a2c0b8e9,58.72411091055274,0.9996584179420456
24,41,5234371.png,1,c66ff019326b7cca3b8e7bb6b55065311017cc1ffd03dbcfc647191a467f987e,58.8707737503353,0.9996972620901058
24,42,5234372.png,0,3d5143201c8903d1b63038ee680d8e7d78a6898300ad12f0732574e65d5741ca,58.615576966067955,0.9996326733172292
24,43,5234372.png,1,d1b1216edb6a1ad65b3c97f7d6100371643614aa0da9c32b07706bd1b4dffa0a,58.596908469697226,0.9996290094875153
24,44,5234373.png,0,91940efdb8e50dda66ad5af343fc6e5bce8fcc1f371e77170e1fd49f6fb0817c,60.49805267820098,0.9996951015920043
24,45,5234373.png,1,624dc1a50a80bb7ff86bf4cddd9a65ed97c2869d2b965b9d35cdebf0b7dd531b,60.19015458833628,0.9996394986321656
24,46,5234374.png,0,f7d3b999f5b1593a618fb060849a474e5d29acbdabbe3d7c5a64885457e1e63f,60.76486760854521,0.9996300993854196
24,47,5234374.png,1,31ac56b53eff50b8af32a21b7594bb14d3a2be94f9088ce8f4f4057e9ccb3a53,61.138851034890756,0.9996937597607197
24,48,5234375.png,0,ad7a47636c91f6d9441da593bd2f47fa66a541e07ac1949689fc3d722ceb9109,53.13023844088053,0.9993657583469234
24,49,5234375.png,1,a199420e71da194996031a89ac2677baea331344f7226d130c846e51a47f116f,53.183222406468865,0.9993906543884535
24,50,5235108.png,0,dc847af0a17d34357728b33daca031fb5beffce01422bac56bc8a494026a2f4b,54.02883070707054,0.9983199831666049
24,51,5235108.png,1,f7b3b2d0a70b247c78f5b2d14bb8708bb0171a33651dcb092856e3d6bcaa7b1c,53.95834620756703,0.9982790747494438
24,52,5235401.png,0,4150a45e8c19f4e70827f10b3ec878a432402d2166385b0d03eba34733220f52,59.09718207817551,0.9997749573104816
24,53,5235401.png,1,32042fb87d42fcb6a5b963b720555bd63999675f862619d6ac84b33882d91bb6,58.94180989550341,0.9997093541260397
24,54,5235405.png,0,7dd67fe191d2a4edf713500af45096f1c315f456e561257597850a075e7c2d39,56.48478208959641,0.9995835295581544
24,55,5235405.png,1,f00f377ce316883061272ea6cd1b370b1dc7a4b6f39ec66cbd684f811f302f96,56.372682537517925,0.9995414730862224
24,56,5235420.png,0,8a35c1e8e1c8a3f726ebe79a3d61d273a8e381029cab29a3233f4783ae5fef0a,55.55786970639509,0.9994084284716446
24,57,5235420.png,1,031247de08494eff491a20f2924f8c80d98d498231dcd98cfd3f48b9f9c587da,55.5591219136337,0.9993946245649244
24,58,5235474.png,0,6eb9462e6101a63767a8f2ea9eb41d6e0cba4f6c610ff2ce2851614e687f6c60,55.77113250819266,0.9991724618230062
24,59,5235474.png,1,e982dd16344d839aef885b2e5098704e829a733a886143c3e992ccf67b3ffb7d,55.69719296560996,0.9991075799308028
24,60,5236242.png,0,3c4ae95b5e8046bc242dc9f64b7a816c2902c5018efa14274976ce1dca8d3661,53.46404228865802,0.9986979288270744
24,61,5236242.png,1,55fe853bea1005277c5e21b370a53cf77f474e7458f441bef7d63d8f6455375a,53.51794499666747,0.998727059191141
24,62,5236261.png,0,8e694dcf543849fdf63e81bc4778186c0abb178b315f728ab82883ed64fff6dc,53.128353073011105,0.9985217426709846
24,63,5236261.png,1,a89f61e169e91da083648a228d3e149475db75e05d935ea5151283c13cd66a2a,53.123800143547506,0.998538407241106
24,64,5236424.png,0,3aa9b58e9d7feb21bfec8d2c621e903db8ffd9dfde7f9cdf0687e351c46f3d74,56.82621110214939,0.999656182295432
24,65,5236424.png,1,c1796d89164ec77fde28067e8b11ca365323a00062ec501e1cce7bfcd12ec313,56.714545143491186,0.9996347342839549
24,66,5236602.png,0,51fed358940ce5971e1908516007a37b1ba1c2e23d574da0e0f72ffaad062c22,52.08489964242483,0.9972408735060112
24,67,5236602.png,1,6368d68729754069714488eb929c5200226d9d569b4a7f724de343cd3b2b8b62,52.06509757425116,0.9972144834857168
24,68,5237268.png,0,0bda64e37d6ab586a57591ab7b47963e6f18d3fc2591b94631873abdd0694136,57.73985615903448,0.9995103579416922
24,69,5237268.png,1,c326409afc885a947df984d48437d7ae4e76cdcfaf251f1dc51642cde3009775,57.80053863708404,0.9995428909421974
24,70,5237579.png,0,5b2c973956706f249b209d8fb67d76c4082ffb0b2ba184a6d51721fa34b98f8c,54.867486260844274,0.998779066729181
24,71,5237579.png,1,504120a2b90911eccd45721c5c9f3cac59e2ee0655fc2537250057fc1d88fa0f,54.82466508144623,0.9987498922626776
24,72,5237580.png,0,b5b5347f510052a2e11a8b3654f67cac29331891b1f14d51db7636f234470d45,54.85061326600189,0.9990029638736582
24,73,5237580.png,1,bf02af43e7982e510796f24804f1efc059a89f554e3e71ae77be8a4375b32bc4,54.90865589216898,0.9990321278967418
24,74,5237785.png,0,518c1a6c576a712c30b719bf7cf0f27cbb9e3dbe52b701ac2d51270a7ef8240a,51.93125963973306,0.9986774305280308
24,75,5237785.png,1,0aae0040f89f1cb23ef603900d9bbb3f12a76a81a5b3e7d1486645b936a189f1,51.92974956624373,0.9986911942811454
24,76,5238012.png,0,786dae259742205b9944a576a74584985d7070a3bfe11847fc7c1c7e795f3ded,55.704704255747856,0.9987055829106589
24,77,5238012.png,1,c40d4e5c766c30727533846a0898cc2a19f20abbe0d0ff6f25b863eaa3403fdf,55.75311216363458,0.9987105147587982
24,78,5238389.png,0,9de049c3fa0e2b8d9a4a2ec0b2a7756cd505017b3f4baa3e22d93bee8df138e5,57.31507360659877,0.999509341976562
24,79,5238389.png,1,e9d5686d0b7ce53e408931c1d2c992023ce6f33ebdc132f2488a9659aeffc289,57.285335727753775,0.9994991895881734
24,80,5238543.png,0,d09e31c5184aa0fbf4c4af134dad10781419720c7e2723d00c6715a0d961662e,59.255313826872005,0.9996754440917254
24,81,5238543.png,1,4bf1b979f4098fdcd6cdb170149b6552dd947f64f37a3d9dd67902a96961c93b,59.09814798962032,0.99964692402484
24,82,5238560.png,0,0b08588bd07bfd8f73fc9f6a97e9da5317e7f8ba87cf5e9730c1f76a0f3e62f3,59.30156209676272,0.9997051692242724
24,83,5238560.png,1,7b05d94f8a927e7d3ec83f338f05acad0725b6ad6723c7e63764c5928b2037c7,59.290152101982244,0.9997188472767254
24,84,5238565.png,0,d73299c30a9e3f93e2e06bdbbf470b8ee1e64044bde0ae7d2a51dfcb2ce06078,59.99878918611621,0.9997068425926062
24,85,5238565.png,1,6cd2bc257755d20c4a02dc34b417c3babe3810147e1705b63a1ec39555140e70,59.79139432613384,0.9996693923405578
24,86,5238645.png,0,141755f430500cc17f28b091815d3339b6c391fa43253757ba0d8ca90ac1abbf,53.93233006549047,0.9985776622497919
24,87,5238645.png,1,f08d2fe70ea49f67131056ac9901d74946f4075c5c04449c590042a7fa4b3794,53.92974749754118,0.9985742936274106
24,88,5239367.png,0,e0395f217ff14f5ce7419e2800b7223444c0020aa6a3808be0b4c4bd0f242c54,55.388585276728044,0.9993373116965348
24,89,5239367.png,1,9558bca4ea743ab9eabc22c0b91dc19f123e7253c4ec99c65e155b9948cc2a85,55.42346950259994,0.9993457841747628
24,90,5239482.png,0,affc1c93f48954c399b74b687e6b01cbee50922caadb04d02d389f210926a624,50.69530055683569,0.9979991781798508
24,91,5239482.png,1,028bf4243be6d8ba8a17a97c659df55061cbe61e82d783df656532ea84edb0a6,50.69529058965501,0.9979944485160278
24,92,5240190.png,0,01b08df0584c8872d4746af0f5ade5464aebe8a544d76e673c6812e1285a8505,60.81457631032961,0.9997151881404012
24,93,5240190.png,1,c2b25b8b4cade6b434fe7d7e23777ce3715921a646eae856e4f593e645d612e9,60.76638709476481,0.999715056759631
24,94,5240191.png,0,21a44f231dacd81fb855c9ad63ede885580dd7165e4992a864f53ea869014c84,58.419758517400936,0.999506966280563
24,95,5240191.png,1,55852ab328461a27f5186c29fc10e74edf5b3810a40d7563764e0641f67832fc,58.448716919901884,0.9995081012150386
24,96,5240193.png,0,cc0ff8c5c7cb14d366cc35533ff6d1f33986af6a1f08ae66711757e2eaf3cfbd,57.33843158714162,0.9996201538970814
24,97,5240193.png,1,e89204c1059f4ca3109dbe12d4ab2340b082525209de0b40fd5298e597286562,57.35904851228412,0.9996308501937886
24,98,5240194.png,0,74a41bbf27f1b7bab70d6e05c7a170558047eebe24416ffc39fc43f8f4972a9c,55.94868346161856,0.999523313018066
24,99,5240194.png,1,47d6d2c9150e23e94e6d42a6e27deac5983f11f881856cb5dc760b05b502664e,55.930811098276514,0.9995151308266133
24,100,5240249.png,0,e25ded4bd48dfc1764909c7404e6d977a48d9824c10c5c71c5564d4b37898202,53.08763397559723,0.9994047490817805
24,101,5240249.png,1,1718655074ffa543f86bc49ec896f3f64d12b752902b087c3489e3650bc22027,53.05677667164449,0.9994064175024292
24,102,5240524.png,0,fdfa0228150c92959ec771390cafad9aeb09a82ff45bebaa40bc9c1524367f65,52.14790218631684,0.9985185955434472
24,103,5240524.png,1,f1d123e9f0af6fe2097dc3234793babea80f0e6365ca4bf363f0fe0defb57b95,52.16684129128857,0.9985582173058254
24,104,5240611.png,0,9b49f067a3d56e657da8910037b82cb6ca3cdabe9bcc96e485624e59dc778e9b,53.84932742012218,0.9987937687937992
24,105,5240611.png,1,1f6d6b9d2a619c3069378a54f239601c599ef7a5aec84a5ada6fc78d916e4c54,53.945329188379134,0.9988538580274349
24,106,5240617.png,0,a74139b781a1aea4ea00e82959d30397093216db22a69a8a2ecbbeeb1173bc2b,52.03415162914129,0.9979372367658016
24,107,5240617.png,1,12c7e9a7ff55c096ac5b9fd73a986ee126ac970233f3d5ff095f181da1348e6f,52.06378610476878,0.9980005933913331
24,108,5240619.png,0,61b0780be73ad8aaef46eeae9ef9b7ef40a209c1657693e890623d844ea9e7c5,53.46381602388963,0.9988761026250149
24,109,5240619.png,1,e85bc4f26b54089f69dcd9ee10bdc51514ef7b0587b618b4ad2dfe79d8c9ac70,53.56136511719231,0.9988959595691024
24,110,5240621.png,0,9472445fdbd09fff810476275d6bad57da24b50e0131586887c02607033903f0,51.98453963310464,0.9980257558444602
24,111,5240621.png,1,7a080ce1f538e23578715a8140aa88698bf53b267c3ff48d495a4c49fbde2825,52.030625850976776,0.998063000478342
24,112,5240623.png,0,ebaec03b948bbc9d14de838d492a47ef44f80b1d395be3a4e8f7038c22d308a0,52.026209108244586,0.9968453562411727
24,113,5240623.png,1,cf4c610aa6b71bef65c6b36213313a81387a69063787fdfd4e76e708d238412a,52.03711006626623,0.9968396944474597
24,114,5240926.png,0,58b7ba7a09f3005f69feb8da79df0fff73fd2ec4ded900cbf4ab27baef76e73b,53.842347889922635,0.9984430287443232
24,115,5240926.png,1,415b6fd297cb5374ec30b22ad338345dab3c42404971217d15df7f4480924589,53.7478469433675,0.9983883985501864
24,116,5240927.png,0,90fdcde89de557ae3b911899c87c64bdd0888cea1eff177a135a328ae2b55457,58.04356030004292,0.9996449411701424
24,117,5240927.png,1,9b066cf70bfe841b51caf76dc1013f50b96e2492b5069fc2b76501838b623587,58.21107360802834,0.999664842030739
24,118,5241053.png,0,271337a182703bf1dc9fe054b9222e676ecb0493e743bb4811283073a1d2acd5,55.836833863671615,0.9993295778242711
24,119,5241053.png,1,94c8a90ba0cc8d001cb74b0efd2897900aff00aaa04e3725f0f3a5b391395a1d,55.822854241074296,0.999336134957256
24,120,5241288.png,0,304f50e70410882f2bdba0562043ca7552657df107fc932b0d5fed12cde4d8fd,52.82798320817292,0.9974070818069497
24,121,5241288.png,1,d644ded4b1730bbf43df5578b9e45ec2f15f5673c845e32b99e463901d9b6fcb,52.81870952651339,0.9973990337471846
24,122,5241386.png,0,f6e749612ac2d4f01d172196ea306d1308336a4ef33e4987316e0273fe3fbd63,58.34468509691129,0.9996172224074654
24,123,5241386.png,1,dc6736b875c069745ef646def1adee64bd91383567adce76856cfcfe6dfb435d,58.38776831166915,0.9996372545785861
24,124,5241388.png,0,ef4def5a820756c0f782ec3e8d9261ccec2d5372df5c01cae6af46eb9885ab6a,62.686672285216034,0.9997749694772017
24,125,5241388.png,1,3deb930348c1c965d366678d6b542e2f1dc392c13d4c80ca88372f14e97c3ecb,62.168058337325185,0.9997114449779968
24,126,5241391.png,0,9616817dbb1efdc713c72c41426c990401e897b2a81f7a13f081db775fb639e2,59.584491865663665,0.9997175381391973
24,127,5241391.png,1,d2bb4fce93687e3d36c7b47fb4169f4189f3d503e45bf8df2dd48bf00a3b5db2,59.38486170349079,0.9996865528551678
24,128,5241396.png,0,51f36b3d7bb522c50cadb9e9008ed8727ac7f97f7a99bd4553b7dc1d88e716d5,59.450665156604,0.9995900174714646
24,129,5241396.png,1,f875076b9cc9504b3309efb73bcded35d5d63d07cf522aff0748b6df6ee565d0,59.182452605721245,0.9995192923359472
24,130,5241436.png,0,69e139572807904d19697524959191547a273a805246fe4a8ba58d842e48f798,58.0990669947096,0.9994278541335874
24,131,5241436.png,1,e4872330d24393e5e250c2029b2c66ca61284956b5789382c702ae1835c75258,57.872943800315184,0.9993875739651511
24,132,5241438.png,0,c5aaff5f3b6aefb0f7c9973b259b0518a2e251d10ca83d1088c0877ce303b8a9,57.84627728515706,0.9993572242914679
24,133,5241438.png,1,ec0510cc08b4ca81b584cd4bd541a0a85e40081339c9385d19b1a980d5fa3ab5,57.908895708616505,0.9993826128324853
24,134,5241441.png,0,8e759ddea5e488b5504c615978a70da2cee8194cffea0f1db27b263ab0b9fbc6,57.450528539455156,0.9996686371153936
24,135,5241441.png,1,5ead2534932452019f0aaef1006ff3df7da9c51ec6240980e5a971b2650c177c,57.47572074909047,0.9996724077108131
24,136,5241460.png,0,ced1abfadb6fb5f41b28d0c830a3af2772bcbe4c788eb6fd6c380ac9cd6905c7,57.62186115274898,0.9994259721713284
24,137,5241460.png,1,c353f72679b99036036fd3d64f2648d988e234e492bb12b6e451a297d9b3d8ff,57.49657195140504,0.9993774753866541
24,138,5241706.png,0,7eb3f3174e78ee890eb8b4081b706f1eef3e2c9e64d3b2b238e0921533c4fe44,52.35790649713951,0.9986954899406503
24,139,5241706.png,1,4ba906775631fe577648a966ccbc5ad43162f22a5c1140372d2df4c18c9d6e71,52.30505577784295,0.9986847807913928
24,140,5241854.png,0,7adf48c4536623185092a60d7df53d0bc3d7009f13dadd9696bb865dd3facdf7,53.46775848820044,0.9990249060505197
24,141,5241854.png,1,dbacb23008cca7d9d623daea9d14a62e3e93d866cf9f88a9949661d2efcd6421,53.44256207222125,0.9990333491524778
24,142,5242008.png,0,a1dce052f557eba3d914448cfb3aab6cd8d8330f453436c41e948d12be78eb4a,55.069430811717545,0.9991101864984877
24,143,5242008.png,1,e190de8f34fbb9a0ee3c85cf3caa753859102666b7151bdcb6ed0e19112b1f38,55.14243846243627,0.9991661694373456
24,144,5242211.png,0,3f08e6ed07477c26ce5fc2403bce5d86d84f1232fc25bd57935a8ccd80067ab8,52.218281480899186,0.9971734638531852
24,145,5242211.png,1,1d7ac4f29fc7225b12aeae1aed8647da492faadc2d57e3d4846d3d9f5fbc124f,52.266672766101,0.9972280770705496
24,146,5242439.png,0,c652b1e15200ff72798a7c19cb61d80375ff84080ae6298bcbe069bb92c2948e,56.127427610751,0.9996824497016231
24,147,5242439.png,1,160d26ea4b92c029eb837e40e98cfa89ecd24e4c3579f36121aabc145d9065da,56.254934056909875,0.9997144364920865
24,148,5242449.png,0,586491ec911c85596d5564efc7e325baa40cec4d93b5f40759813fe3306658cd,52.643453864546046,0.997897779869476
24,149,5242449.png,1,f1507acaac54fd96ee8c1b14cf40c78375a8df21f6ac99eb787930200f22c484,52.60875253388264,0.9978792775353972
24,150,5242569.png,0,cdb0787b1b55d6c1b09a58f8b2df5f06694ec44a997cf83c7726cd00bdfa182d,52.50752215387925,0.9973745567276878
24,151,5242569.png,1,8b9da8f436d5c3ea4f3a749b774f9324b05081ea234c1b56074335228946c65c,52.51089711356305,0.9973959658255294
24,152,5242707.png,0,11558b3eb41d6f2882d31d81684859edd42126b7cd1607b1340bbf49bcea8cab,59.90264761115837,0.999362139298499
24,153,5242707.png,1,47c50ffed2f3ba40d02995babe78bedfe2928894781247b39ccd180f81a86cd9,60.336142090498996,0.9994844920296263
24,154,5242770.png,0,7480889ba33434d991ae966c4442b4cc3fc74cae9d710cddb1aed43938e93ab2,62.46059095046227,0.9998147626719391
24,155,5242770.png,1,8def8aca15647a49615282b804ec11ef0247887cc3abff3953c72061d5bf55ed,62.66261768474786,0.9998141804423853
24,156,5242837.png,0,4f34acf9bdd8c96e4a5ec91dab040f4c53c505cf0d824e462bd07702d2554949,52.00822279659831,0.9981279593727675
24,157,5242837.png,1,85a49f50d81d325fee27e0f6b37dd1d49a2c769415e64aeceb884cfd4fb082a8,52.02826788950973,0.9981408508101589
24,158,5242841.png,0,d08a605259eb9169862365e084300e174a034f5541304f26ecb90a4ba744a954,52.75612019958749,0.998441804360033
24,159,5242841.png,1,ed8fda2930dec36463466a1a45b5d45144e257849d28959000423a9883dcd172,52.75170100731547,0.9984332910523898
24,160,5242881.png,0,b434c4517479da82add8a7761bce07b740b936002f00aea145d4a0317c55aae7,57.47377403861339,0.9994630093305309
24,161,5242881.png,1,870ca59d156fed227b9e660a1dc4c65d0955d69e57c1aaec583ea131112131c9,57.45208697012599,0.9994543293187096
24,162,5243335.png,0,2308ff7d21ddf0408bf6496d207ddadba1a6495181d7d04d5fc4c22b09859861,53.81356035361959,0.9989866153153594
24,163,5243335.png,1,f3573201137e2e75fc65fac51ed4c951b49dd83ee8968a7f4c56623321fa4473,53.84483782156156,0.998981383003818
24,164,5243336.png,0,d403db1e9d97855c7b6599d92565805af2e121ff93dd2183c5242f7bb87b54a8,53.411061177487234,0.9991681140103669
24,165,5243336.png,1,e0d696c1fcc4b5b226b71bb1e4a01165f0a2fc72f27223f473b7ea233735c04a,53.365422884678594,0.9991452782671435
24,166,5243340.png,0,e35470e4b03712a71d5e672470f07793c98a652fe374a8e146ee4593da09cd14,55.03710492752086,0.9991541920986925
24,167,5243340.png,1,1cbf8d9a9929b6fb74f34a04634219af7c33bafbb4859a2e7fd710c446bf398c,54.94067203342987,0.9990999998256135
24,168,5243341.png,0,e3226fe35c55b7bb0288f6ca010b96e513886f6555ac3e20e5e7f1a1441f5f2b,55.22477575196774,0.9990969983941724
24,169,5243341.png,1,8ac054b6b4d258b5f35e3bab73be23acfef129b76ed1318d8df92739dd9d8dc2,55.19931130464223,0.9990849714066936
24,170,5243507.png,0,bd5f75a6500730a8734b291146b7e6b880de3db48cf11823ecee20cbf6be4dc9,53.162802573649934,0.9989272367990268
24,171,5243507.png,1,eeb14c0cc70d292b9b2e8cdb1f412c85004695665404bcd9e67456f03cffe49e,53.10122822907321,0.9989221645789943
24,172,5243623.png,0,04aeadc7b8dfb8388eb6bcf1a414d36dd45ebb73aadbc16b550ce54ff505f6a4,55.87033999256821,0.99943747928965
24,173,5243623.png,1,4eaf8de49663c261fd03615a39412071dfac42f6160ea1263b0dd92dbc3f79af,55.82532178652911,0.9994252671426488
