row_id,base_pair_index,image_filename,payload_index,payload_fingerprint,condition,classical_ber,cnn_ber,cnn_mean_probability,cnn_mean_confidence
312,78,5238389.png,0,9de049c3fa0e2b8d9a4a2ec0b2a7756cd505017b3f4baa3e22d93bee8df138e5,clean,0.171875,0.0,0.492517352104187,0.8422421216964722
313,78,5238389.png,0,9de049c3fa0e2b8d9a4a2ec0b2a7756cd505017b3f4baa3e22d93bee8df138e5,resize75,0.28125,0.078125,0.4947439134120941,0.7464292049407959
314,78,5238389.png,0,9de049c3fa0e2b8d9a4a2ec0b2a7756cd505017b3f4baa3e22d93bee8df138e5,resize50,0.296875,0.1171875,0.46581074595451355,0.7180843353271484
315,78,5238389.png,0,9de049c3fa0e2b8d9a4a2ec0b2a7756cd505017b3f4baa3e22d93bee8df138e5,resize25,0.46875,0.484375,0.2893517017364502,0.7515352964401245
316,79,5238389.png,1,e9d5686d0b7ce53e408931c1d2c992023ce6f33ebdc132f2488a9659aeffc289,clean,0.1796875,0.0,0.5255029201507568,0.8456200361251831
317,79,5238389.png,1,e9d5686d0b7ce53e408931c1d2c992023ce6f33ebdc132f2488a9659aeffc289,resize75,0.265625,0.0546875,0.4938792586326599,0.7679030895233154
318,79,5238389.png,1,e9d5686d0b7ce53e408931c1d2c992023ce6f33ebdc132f2488a9659aeffc289,resize50,0.3046875,0.09375,0.4724958539009094,0.709962010383606
319,79,5238389.png,1,e9d5686d0b7ce53e408931c1d2c992023ce6f33ebdc132f2488a9659aeffc289,resize25,0.4375,0.453125,0.2881483733654022,0.7538785338401794
320,80,5238543.png,0,d09e31c5184aa0fbf4c4af134dad10781419720c7e2723d00c6715a0d961662e,clean,0.3828125,0.0,0.4864194989204407,0.839333713054657
321,80,5238543.png,0,d09e31c5184aa0fbf4c4af134dad10781419720c7e2723d00c6715a0d961662e,resize75,0.4296875,0.0546875,0.4733840823173523,0.7585451006889343
322,80,5238543.png,0,d09e31c5184aa0fbf4c4af134dad10781419720c7e2723d00c6715a0d961662e,resize50,0.421875,0.046875,0.43842291831970215,0.6723700761795044
323,80,5238543.png,0,d09e31c5184aa0fbf4c4af134dad10781419720c7e2723d00c6715a0d961662e,resize25,0.46875,0.4765625,0.16474390029907227,0.7771706581115723
324,81,5238543.png,1,4bf1b979f4098fdcd6cdb170149b6552dd947f64f37a3d9dd67902a96961c93b,clean,0.40625,0.0,0.5323063135147095,0.8448554873466492
325,81,5238543.png,1,4bf1b979f4098fdcd6cdb170149b6552dd947f64f37a3d9dd67902a96961c93b,resize75,0.4453125,0.046875,0.5093693137168884,0.7665046453475952
326,81,5238543.png,1,4bf1b979f4098fdcd6cdb170149b6552dd947f64f37a3d9dd67902a96961c93b,resize50,0.453125,0.0625,0.46435171365737915,0.6630366444587708
327,81,5238543.png,1,4bf1b979f4098fdcd6cdb170149b6552dd947f64f37a3d9dd67902a96961c93b,resize25,0.5234375,0.515625,0.16449914872646332,0.7782044410705566
328,82,5238560.png,0,0b08588bd07bfd8f73fc9f6a97e9da5317e7f8ba87cf5e9730c1f76a0f3e62f3,clean,0.390625,0.0078125,0.49151965975761414,0.82757568359375
329,82,5238560.png,0,0b08588bd07bfd8f73fc9f6a97e9da5317e7f8ba87cf5e9730c1f76a0f3e62f3,resize75,0.4609375,0.078125,0.4842166304588318,0.7563692331314087
330,82,5238560.png,0,0b08588bd07bfd8f73fc9f6a97e9da5317e7f8ba87cf5e9730c1f76a0f3e62f3,resize50,0.453125,0.078125,0.43465688824653625,0.6452237367630005
331,82,5238560.png,0,0b08588bd07bfd8f73fc9f6a97e9da5317e7f8ba87cf5e9730c1f76a0f3e62f3,resize25,0.4609375,0.4453125,0.19150811433792114,0.7951493263244629
332,83,5238560.png,1,7b05d94f8a927e7d3ec83f338f05acad0725b6ad6723c7e63764c5928b2037c7,clean,0.3203125,0.0078125,0.4489127993583679,0.8271877765655518
333,83,5238560.png,1,7b05d94f8a927e7d3ec83f338f05acad0725b6ad6723c7e63764c5928b2037c7,resize75,0.3828125,0.0703125,0.42323458194732666,0.7438075542449951
334,83,5238560.png,1,7b05d94f8a927e7d3ec83f338f05acad0725b6ad6723c7e63764c5928b2037c7,resize50,0.375,0.0625,0.38152599334716797,0.6521542072296143
335,83,5238560.png,1,7b05d94f8a927e7d3ec83f338f05acad0725b6ad6723c7e63764c5928b2037c7,resize25,0.3984375,0.421875,0.18836283683776855,0.7944601774215698
336,84,5238565.png,0,d73299c30a9e3f93e2e06bdbbf470b8ee1e64044bde0ae7d2a51dfcb2ce06078,clean,0.421875,0.0,0.5211379528045654,0.8388880491256714
337,84,5238565.png,0,d73299c30a9e3f93e2e06bdbbf470b8ee1e64044bde0ae7d2a51dfcb2ce06078,resize75,0.4609375,0.0390625,0.4866645336151123,0.7597974538803101
338,84,5238565.png,0,d73299c30a9e3f93e2e06bdbbf470b8ee1e64044bde0ae7d2a51dfcb2ce06078,resize50,0.4453125,0.046875,0.4345621168613434,0.6543110609054565
339,84,5238565.png,0,d73299c30a9e3f93e2e06bdbbf470b8ee1e64044bde0ae7d2a51dfcb2ce06078,resize25,0.5078125,0.5,0.20116868615150452,0.800162136554718
340,85,5238565.png,1,6cd2bc257755d20c4a02dc34b417c3babe3810147e1705b63a1ec39555140e70,clean,0.5,0.0,0.5940786004066467,0.8408379554748535
341,85,5238565.png,1,6cd2bc257755d20c4a02dc34b417c3babe3810147e1705b63a1ec39555140e70,resize75,0.53125,0.03125,0.5575425028800964,0.7567621469497681
342,85,5238565.png,1,6cd2bc257755d20c4a02dc34b417c3babe3810147e1705b63a1ec39555140e70,resize50,0.5234375,0.046875,0.49135035276412964,0.6286197900772095
343,85,5238565.png,1,6cd2bc257755d20c4a02dc34b417c3babe3810147e1705b63a1ec39555140e70,resize25,0.59375,0.5546875,0.1985718011856079,0.7954390645027161
344,86,5238645.png,0,141755f430500cc17f28b091815d3339b6c391fa43253757ba0d8ca90ac1abbf,clean,0.0859375,0.0,0.5217238068580627,0.8699960708618164
345,86,5238645.png,0,141755f430500cc17f28b091815d3339b6c391fa43253757ba0d8ca90ac1abbf,resize75,0.1171875,0.0390625,0.5367088913917542,0.8296647667884827
346,86,5238645.png,0,141755f430500cc17f28b091815d3339b6c391fa43253757ba0d8ca90ac1abbf,resize50,0.1171875,0.03125,0.5093730092048645,0.8146576285362244
347,86,5238645.png,0,141755f430500cc17f28b091815d3339b6c391fa43253757ba0d8ca90ac1abbf,resize25,0.4609375,0.46875,0.2846127450466156,0.7234945893287659
348,87,5238645.png,1,f08d2fe70ea49f67131056ac9901d74946f4075c5c04449c590042a7fa4b3794,clean,0.125,0.0,0.5123465061187744,0.8608731031417847
349,87,5238645.png,1,f08d2fe70ea49f67131056ac9901d74946f4075c5c04449c590042a7fa4b3794,resize75,0.15625,0.0390625,0.49766725301742554,0.8110036253929138
350,87,5238645.png,1,f08d2fe70ea49f67131056ac9901d74946f4075c5c04449c590042a7fa4b3794,resize50,0.140625,0.0390625,0.4823880195617676,0.7932230234146118
351,87,5238645.png,1,f08d2fe70ea49f67131056ac9901d74946f4075c5c04449c590042a7fa4b3794,resize25,0.5,0.484375,0.2848944365978241,0.7177483439445496
352,88,5239367.png,0,e0395f217ff14f5ce7419e2800b7223444c0020aa6a3808be0b4c4bd0f242c54,clean,0.1015625,0.0,0.5712754130363464,0.8369492292404175
353,88,5239367.png,0,e0395f217ff14f5ce7419e2800b7223444c0020aa6a3808be0b4c4bd0f242c54,resize75,0.3203125,0.1171875,0.5119976997375488,0.7045407295227051
354,88,5239367.png,0,e0395f217ff14f5ce7419e2800b7223444c0020aa6a3808be0b4c4bd0f242c54,resize50,0.296875,0.171875,0.5342541337013245,0.6885303258895874
355,88,5239367.png,0,e0395f217ff14f5ce7419e2800b7223444c0020aa6a3808be0b4c4bd0f242c54,resize25,0.5546875,0.5234375,0.4109342694282532,0.7171429991722107
356,89,5239367.png,1,9558bca4ea743ab9eabc22c0b91dc19f123e7253c4ec99c65e155b9948cc2a85,clean,0.0703125,0.0,0.48734021186828613,0.8447005152702332
357,89,5239367.png,1,9558bca4ea743ab9eabc22c0b91dc19f123e7253c4ec99c65e155b9948cc2a85,resize75,0.265625,0.140625,0.4814300835132599,0.7324408292770386
358,89,5239367.png,1,9558bca4ea743ab9eabc22c0b91dc19f123e7253c4ec99c65e155b9948cc2a85,resize50,0.265625,0.1640625,0.47710004448890686,0.6730844974517822
359,89,5239367.png,1,9558bca4ea743ab9eabc22c0b91dc19f123e7253c4ec99c65e155b9948cc2a85,resize25,0.5,0.46875,0.41091108322143555,0.7123329639434814
360,90,5239482.png,0,affc1c93f48954c399b74b687e6b01cbee50922caadb04d02d389f210926a624,clean,0.0078125,0.0,0.5546205043792725,0.8774657249450684
361,90,5239482.png,0,affc1c93f48954c399b74b687e6b01cbee50922caadb04d02d389f210926a624,resize75,0.0546875,0.0390625,0.5544133186340332,0.8211953639984131
362,90,5239482.png,0,affc1c93f48954c399b74b687e6b01cbee50922caadb04d02d389f210926a624,resize50,0.1015625,0.0859375,0.5267395973205566,0.8365504741668701
363,90,5239482.png,0,affc1c93f48954c399b74b687e6b01cbee50922caadb04d02d389f210926a624,resize25,0.546875,0.5546875,0.30731499195098877,0.7442655563354492
364,91,5239482.png,1,028bf4243be6d8ba8a17a97c659df55061cbe61e82d783df656532ea84edb0a6,clean,0.0078125,0.0,0.5850761532783508,0.8791307210922241
365,91,5239482.png,1,028bf4243be6d8ba8a17a97c659df55061cbe61e82d783df656532ea84edb0a6,resize75,0.0703125,0.0625,0.5942655801773071,0.8344812393188477
366,91,5239482.png,1,028bf4243be6d8ba8a17a97c659df55061cbe61e82d783df656532ea84edb0a6,resize50,0.078125,0.078125,0.5898009538650513,0.848608672618866
367,91,5239482.png,1,028bf4243be6d8ba8a17a97c659df55061cbe61e82d783df656532ea84edb0a6,resize25,0.515625,0.5078125,0.30743539333343506,0.7445064187049866
368,92,5240190.png,0,01b08df0584c8872d4746af0f5ade5464aebe8a544d76e673c6812e1285a8505,clean,0.40625,0.0,0.4806617498397827,0.8262500762939453
369,92,5240190.png,0,01b08df0584c8872d4746af0f5ade5464aebe8a544d76e673c6812e1285a8505,resize75,0.4140625,0.0234375,0.4689989686012268,0.7631243467330933
370,92,5240190.png,0,01b08df0584c8872d4746af0f5ade5464aebe8a544d76e673c6812e1285a8505,resize50,0.453125,0.046875,0.41513222455978394,0.651721715927124
371,92,5240190.png,0,01b08df0584c8872d4746af0f5ade5464aebe8a544d76e673c6812e1285a8505,resize25,0.484375,0.5,0.16233590245246887,0.8071326613426208
372,93,5240190.png,1,c2b25b8b4cade6b434fe7d7e23777ce3715921a646eae856e4f593e645d612e9,clean,0.4140625,0.0,0.48682701587677,0.8289597034454346
373,93,5240190.png,1,c2b25b8b4cade6b434fe7d7e23777ce3715921a646eae856e4f593e645d612e9,resize75,0.421875,0.0234375,0.47514471411705017,0.7578719258308411
374,93,5240190.png,1,c2b25b8b4cade6b434fe7d7e23777ce3715921a646eae856e4f593e645d612e9,resize50,0.4375,0.03125,0.42683419585227966,0.6589521765708923
375,93,5240190.png,1,c2b25b8b4cade6b434fe7d7e23777ce3715921a646eae856e4f593e645d612e9,resize25,0.4921875,0.4921875,0.1630464494228363,0.8074303865432739
376,94,5240191.png,0,21a44f231dacd81fb855c9ad63ede885580dd7165e4992a864f53ea869014c84,clean,0.4375,0.0,0.5661550760269165,0.8460086584091187
377,94,5240191.png,0,21a44f231dacd81fb855c9ad63ede885580dd7165e4992a864f53ea869014c84,resize75,0.4765625,0.03125,0.5361000299453735,0.7537590265274048
378,94,5240191.png,0,21a44f231dacd81fb855c9ad63ede885580dd7165e4992a864f53ea869014c84,resize50,0.4765625,0.0546875,0.46827787160873413,0.6426306962966919
379,94,5240191.png,0,21a44f231dacd81fb855c9ad63ede885580dd7165e4992a864f53ea869014c84,resize25,0.5234375,0.5390625,0.19549128413200378,0.7354636192321777
380,95,5240191.png,1,55852ab328461a27f5186c29fc10e74edf5b3810a40d7563764e0641f67832fc,clean,0.4453125,0.0,0.5700493454933167,0.8423177599906921
381,95,5240191.png,1,55852ab328461a27f5186c29fc10e74edf5b3810a40d7563764e0641f67832fc,resize75,0.5,0.0390625,0.5447297096252441,0.7523713111877441
382,95,5240191.png,1,55852ab328461a27f5186c29fc10e74edf5b3810a40d7563764e0641f67832fc,resize50,0.4765625,0.046875,0.4901996850967407,0.6425449848175049
383,95,5240191.png,1,55852ab328461a27f5186c29fc10e74edf5b3810a40d7563764e0641f67832fc,resize25,0.59375,0.578125,0.19748342037200928,0.7322630882263184
384,96,5240193.png,0,cc0ff8c5c7cb14d366cc35533ff6d1f33986af6a1f08ae66711757e2eaf3cfbd,clean,0.3671875,0.0,0.5141482353210449,0.8400648832321167
385,96,5240193.png,0,cc0ff8c5c7cb14d366cc35533ff6d1f33986af6a1f08ae66711757e2eaf3cfbd,resize75,0.4296875,0.0625,0.5289245247840881,0.7532140016555786
386,96,5240193.png,0,cc0ff8c5c7cb14d366cc35533ff6d1f33986af6a1f08ae66711757e2eaf3cfbd,resize50,0.453125,0.125,0.48613646626472473,0.6490628719329834
387,96,5240193.png,0,cc0ff8c5c7cb14d366cc35533ff6d1f33986af6a1f08ae66711757e2eaf3cfbd,resize25,0.53125,0.5234375,0.20375671982765198,0.7837053537368774
388,97,5240193.png,1,e89204c1059f4ca3109dbe12d4ab2340b082525209de0b40fd5298e597286562,clean,0.3828125,0.0,0.5300002098083496,0.842311680316925
389,97,5240193.png,1,e89204c1059f4ca3109dbe12d4ab2340b082525209de0b40fd5298e597286562,resize75,0.4296875,0.0625,0.5188469886779785,0.7486110925674438
390,97,5240193.png,1,e89204c1059f4ca3109dbe12d4ab2340b082525209de0b40fd5298e597286562,resize50,0.484375,0.109375,0.4529622495174408,0.6657655835151672
391,97,5240193.png,1,e89204c1059f4ca3109dbe12d4ab2340b082525209de0b40fd5298e597286562,resize25,0.5703125,0.546875,0.203261137008667,0.7806329727172852
392,98,5240194.png,0,74a41bbf27f1b7bab70d6e05c7a170558047eebe24416ffc39fc43f8f4972a9c,clean,0.296875,0.0,0.534348726272583,0.8538922667503357
393,98,5240194.png,0,74a41bbf27f1b7bab70d6e05c7a170558047eebe24416ffc39fc43f8f4972a9c,resize75,0.34375,0.0390625,0.505677342414856,0.7891587018966675
394,98,5240194.png,0,74a41bbf27f1b7bab70d6e05c7a170558047eebe24416ffc39fc43f8f4972a9c,resize50,0.3515625,0.03125,0.48169368505477905,0.6999372243881226
395,98,5240194.png,0,74a41bbf27f1b7bab70d6e05c7a170558047eebe24416ffc39fc43f8f4972a9c,resize25,0.546875,0.5390625,0.25951871275901794,0.7340087294578552
396,99,5240194.png,1,47d6d2c9150e23e94e6d42a6e27deac5983f11f881856cb5dc760b05b502664e,clean,0.2265625,0.0,0.5466853976249695,0.864729642868042
397,99,5240194.png,1,47d6d2c9150e23e94e6d42a6e27deac5983f11f881856cb5dc760b05b502664e,resize75,0.265625,0.0390625,0.5097950100898743,0.7944090962409973
398,99,5240194.png,1,47d6d2c9150e23e94e6d42a6e27deac5983f11f881856cb5dc760b05b502664e,resize50,0.2734375,0.0390625,0.49681729078292847,0.7401952147483826
399,99,5240194.png,1,47d6d2c9150e23e94e6d42a6e27deac5983f11f881856cb5dc760b05b502664e,resize25,0.453125,0.4453125,0.2633976638317108,0.7394931316375732
400,100,5240249.png,0,e25ded4bd48dfc1764909c7404e6d977a48d9824c10c5c71c5564d4b37898202,clean,0.03125,0.0,0.5336685180664062,0.8568540811538696
401,100,5240249.png,0,e25ded4bd48dfc1764909c7404e6d977a48d9824c10c5c71c5564d4b37898202,resize75,0.390625,0.359375,0.5440558195114136,0.6957999467849731
402,100,5240249.png,0,e25ded4bd48dfc1764909c7404e6d977a48d9824c10c5c71c5564d4b37898202,resize50,0.3359375,0.3125,0.5766871571540833,0.6821506023406982
403,100,5240249.png,0,e25ded4bd48dfc1764909c7404e6d977a48d9824c10c5c71c5564d4b37898202,resize25,0.5703125,0.5390625,0.4729807376861572,0.6827100515365601
404,101,5240249.png,1,1718655074ffa543f86bc49ec896f3f64d12b752902b087c3489e3650bc22027,clean,0.0234375,0.0,0.4880465269088745,0.8626166582107544
405,101,5240249.png,1,1718655074ffa543f86bc49ec896f3f64d12b752902b087c3489e3650bc22027,resize75,0.390625,0.3671875,0.5688656568527222,0.6847893595695496
406,101,5240249.png,1,1718655074ffa543f86bc49ec896f3f64d12b752902b087c3489e3650bc22027,resize50,0.34375,0.328125,0.5620701313018799,0.707558810710907
407,101,5240249.png,1,1718655074ffa543f86bc49ec896f3f64d12b752902b087c3489e3650bc22027,resize25,0.546875,0.5234375,0.47480881214141846,0.6837313175201416
408,102,5240524.png,0,fdfa0228150c92959ec771390cafad9aeb09a82ff45bebaa40bc9c1524367f65,clean,0.0078125,0.0,0.4855707585811615,0.8802649974822998
409,102,5240524.png,0,fdfa0228150c92959ec771390cafad9aeb09a82ff45bebaa40bc9c1524367f65,resize75,0.1015625,0.1171875,0.5538956522941589,0.7746988534927368
410,102,5240524.png,0,fdfa0228150c92959ec771390cafad9aeb09a82ff45bebaa40bc9c1524367f65,resize50,0.1328125,0.1328125,0.5069174766540527,0.7632099986076355
411,102,5240524.png,0,fdfa0228150c92959ec771390cafad9aeb09a82ff45bebaa40bc9c1524367f65,resize25,0.4375,0.515625,0.47883450984954834,0.6917291879653931
412,103,5240524.png,1,f1d123e9f0af6fe2097dc3234793babea80f0e6365ca4bf363f0fe0defb57b95,clean,0.0,0.0,0.49110427498817444,0.8737144470214844
413,103,5240524.png,1,f1d123e9f0af6fe2097dc3234793babea80f0e6365ca4bf363f0fe0defb57b95,resize75,0.125,0.125,0.5442317724227905,0.7478876709938049
414,103,5240524.png,1,f1d123e9f0af6fe2097dc3234793babea80f0e6365ca4bf363f0fe0defb57b95,resize50,0.171875,0.1875,0.5181301832199097,0.7494605779647827
415,103,5240524.png,1,f1d123e9f0af6fe2097dc3234793babea80f0e6365ca4bf363f0fe0defb57b95,resize25,0.5546875,0.4765625,0.479735791683197,0.6906548142433167
416,104,5240611.png,0,9b49f067a3d56e657da8910037b82cb6ca3cdabe9bcc96e485624e59dc778e9b,clean,0.1640625,0.0,0.5568122863769531,0.8453218340873718
417,104,5240611.png,0,9b49f067a3d56e657da8910037b82cb6ca3cdabe9bcc96e485624e59dc778e9b,resize75,0.28125,0.1015625,0.5397868752479553,0.7569213509559631
418,104,5240611.png,0,9b49f067a3d56e657da8910037b82cb6ca3cdabe9bcc96e485624e59dc778e9b,resize50,0.265625,0.1484375,0.515219509601593,0.7242478728294373
419,104,5240611.png,0,9b49f067a3d56e657da8910037b82cb6ca3cdabe9bcc96e485624e59dc778e9b,resize25,0.546875,0.546875,0.3466677963733673,0.7188211679458618
420,105,5240611.png,1,1f6d6b9d2a619c3069378a54f239601c599ef7a5aec84a5ada6fc78d916e4c54,clean,0.1484375,0.0,0.516636312007904,0.8440866470336914
421,105,5240611.png,1,1f6d6b9d2a619c3069378a54f239601c599ef7a5aec84a5ada6fc78d916e4c54,resize75,0.2578125,0.0859375,0.5211910009384155,0.7531048655509949
422,105,5240611.png,1,1f6d6b9d2a619c3069378a54f239601c599ef7a5aec84a5ada6fc78d916e4c54,resize50,0.25,0.125,0.49439072608947754,0.7443771362304688
423,105,5240611.png,1,1f6d6b9d2a619c3069378a54f239601c599ef7a5aec84a5ada6fc78d916e4c54,resize25,0.4609375,0.5,0.3486195206642151,0.7262991666793823
424,106,5240617.png,0,a74139b781a1aea4ea00e82959d30397093216db22a69a8a2ecbbeeb1173bc2b,clean,0.0078125,0.0,0.5483376383781433,0.8847702741622925
425,106,5240617.png,0,a74139b781a1aea4ea00e82959d30397093216db22a69a8a2ecbbeeb1173bc2b,resize75,0.0546875,0.046875,0.5569448471069336,0.8271905183792114
426,106,5240617.png,0,a74139b781a1aea4ea00e82959d30397093216db22a69a8a2ecbbeeb1173bc2b,resize50,0.0859375,0.0859375,0.5930666923522949,0.8252416849136353
427,106,5240617.png,0,a74139b781a1aea4ea00e82959d30397093216db22a69a8a2ecbbeeb1173bc2b,resize25,0.515625,0.53125,0.3679494261741638,0.6928979158401489
428,107,5240617.png,1,12c7e9a7ff55c096ac5b9fd73a986ee126ac970233f3d5ff095f181da1348e6f,clean,0.015625,0.0,0.5511653423309326,0.8776927590370178
429,107,5240617.png,1,12c7e9a7ff55c096ac5b9fd73a986ee126ac970233f3d5ff095f181da1348e6f,resize75,0.0625,0.046875,0.5202507376670837,0.8108707666397095
430,107,5240617.png,1,12c7e9a7ff55c096ac5b9fd73a986ee126ac970233f3d5ff095f181da1348e6f,resize50,0.0859375,0.0703125,0.5573219656944275,0.8072078824043274
431,107,5240617.png,1,12c7e9a7ff55c096ac5b9fd73a986ee126ac970233f3d5ff095f181da1348e6f,resize25,0.4453125,0.4453125,0.367790162563324,0.6931219696998596
432,108,5240619.png,0,61b0780be73ad8aaef46eeae9ef9b7ef40a209c1657693e890623d844ea9e7c5,clean,0.0546875,0.0,0.5745068192481995,0.88179612159729
433,108,5240619.png,0,61b0780be73ad8aaef46eeae9ef9b7ef40a209c1657693e890623d844ea9e7c5,resize75,0.1875,0.078125,0.5375398397445679,0.7870649695396423
434,108,5240619.png,0,61b0780be73ad8aaef46eeae9ef9b7ef40a209c1657693e890623d844ea9e7c5,resize50,0.2265625,0.140625,0.5886607766151428,0.7495701909065247
435,108,5240619.png,0,61b0780be73ad8aaef46eeae9ef9b7ef40a209c1657693e890623d844ea9e7c5,resize25,0.5234375,0.5234375,0.42591285705566406,0.7171675562858582
436,109,5240619.png,1,e85bc4f26b54089f69dcd9ee10bdc51514ef7b0587b618b4ad2dfe79d8c9ac70,clean,0.0546875,0.0,0.5217663049697876,0.8667595982551575
437,109,5240619.png,1,e85bc4f26b54089f69dcd9ee10bdc51514ef7b0587b618b4ad2dfe79d8c9ac70,resize75,0.1796875,0.1015625,0.49598777294158936,0.7664278745651245
438,109,5240619.png,1,e85bc4f26b54089f69dcd9ee10bdc51514ef7b0587b618b4ad2dfe79d8c9ac70,resize50,0.1953125,0.125,0.5070732831954956,0.7607117295265198
439,109,5240619.png,1,e85bc4f26b54089f69dcd9ee10bdc51514ef7b0587b618b4ad2dfe79d8c9ac70,resize25,0.515625,0.546875,0.4248635768890381,0.7153053879737854
440,110,5240621.png,0,9472445fdbd09fff810476275d6bad57da24b50e0131586887c02607033903f0,clean,0.0,0.0,0.5010937452316284,0.8661449551582336
441,110,5240621.png,0,9472445fdbd09fff810476275d6bad57da24b50e0131586887c02607033903f0,resize75,0.15625,0.0859375,0.5130045413970947,0.8059660196304321
442,110,5240621.png,0,9472445fdbd09fff810476275d6bad57da24b50e0131586887c02607033903f0,resize50,0.1640625,0.1171875,0.49980056285858154,0.7777484655380249
443,110,5240621.png,0,9472445fdbd09fff810476275d6bad57da24b50e0131586887c02607033903f0,resize25,0.4609375,0.453125,0.3980511724948883,0.705646276473999
444,111,5240621.png,1,7a080ce1f538e23578715a8140aa88698bf53b267c3ff48d495a4c49fbde2825,clean,0.0,0.0,0.5054419040679932,0.8680745363235474
445,111,5240621.png,1,7a080ce1f538e23578715a8140aa88698bf53b267c3ff48d495a4c49fbde2825,resize75,0.125,0.0859375,0.5158605575561523,0.7836482524871826
446,111,5240621.png,1,7a080ce1f538e23578715a8140aa88698bf53b267c3ff48d495a4c49fbde2825,resize50,0.1328125,0.125,0.5288002490997314,0.7845644950866699
447,111,5240621.png,1,7a080ce1f538e23578715a8140aa88698bf53b267c3ff48d495a4c49fbde2825,resize25,0.4140625,0.3984375,0.39978548884391785,0.707098126411438
448,112,5240623.png,0,ebaec03b948bbc9d14de838d492a47ef44f80b1d395be3a4e8f7038c22d308a0,clean,0.0,0.0,0.525698184967041,0.8815855979919434
449,112,5240623.png,0,ebaec03b948bbc9d14de838d492a47ef44f80b1d395be3a4e8f7038c22d308a0,resize75,0.046875,0.0546875,0.5470908880233765,0.8407717347145081
450,112,5240623.png,0,ebaec03b948bbc9d14de838d492a47ef44f80b1d395be3a4e8f7038c22d308a0,resize50,0.1015625,0.09375,0.583000898361206,0.823401927947998
451,112,5240623.png,0,ebaec03b948bbc9d14de838d492a47ef44f80b1d395be3a4e8f7038c22d308a0,resize25,0.53125,0.53125,0.32615065574645996,0.7455365657806396
452,113,5240623.png,1,cf4c610aa6b71bef65c6b36213313a81387a69063787fdfd4e76e708d238412a,clean,0.0,0.0,0.5169636011123657,0.8808215856552124
453,113,5240623.png,1,cf4c610aa6b71bef65c6b36213313a81387a69063787fdfd4e76e708d238412a,resize75,0.0234375,0.046875,0.5216785669326782,0.8084696531295776
454,113,5240623.png,1,cf4c610aa6b71bef65c6b36213313a81387a69063787fdfd4e76e708d238412a,resize50,0.0859375,0.078125,0.5373585820198059,0.8169138431549072
455,113,5240623.png,1,cf4c610aa6b71bef65c6b36213313a81387a69063787fdfd4e76e708d238412a,resize25,0.4609375,0.4609375,0.3261141777038574,0.7456095218658447
456,114,5240926.png,0,58b7ba7a09f3005f69feb8da79df0fff73fd2ec4ded900cbf4ab27baef76e73b,clean,0.0,0.0,0.5056158304214478,0.8867402672767639
457,114,5240926.png,0,58b7ba7a09f3005f69feb8da79df0fff73fd2ec4ded900cbf4ab27baef76e73b,resize75,0.109375,0.09375,0.49585333466529846,0.794560968875885
458,114,5240926.png,0,58b7ba7a09f3005f69feb8da79df0fff73fd2ec4ded900cbf4ab27baef76e73b,resize50,0.0625,0.0625,0.5154762268066406,0.801078200340271
459,114,5240926.png,0,58b7ba7a09f3005f69feb8da79df0fff73fd2ec4ded900cbf4ab27baef76e73b,resize25,0.4765625,0.515625,0.40969666838645935,0.6621078252792358
460,115,5240926.png,1,415b6fd297cb5374ec30b22ad338345dab3c42404971217d15df7f4480924589,clean,0.0,0.0,0.6115409135818481,0.9027105569839478
461,115,5240926.png,1,415b6fd297cb5374ec30b22ad338345dab3c42404971217d15df7f4480924589,resize75,0.109375,0.1015625,0.6379395127296448,0.816883385181427
462,115,5240926.png,1,415b6fd297cb5374ec30b22ad338345dab3c42404971217d15df7f4480924589,resize50,0.0546875,0.0625,0.6335546970367432,0.8317601680755615
463,115,5240926.png,1,415b6fd297cb5374ec30b22ad338345dab3c42404971217d15df7f4480924589,resize25,0.578125,0.5703125,0.40969666838645935,0.6621078252792358
464,116,5240927.png,0,90fdcde89de557ae3b911899c87c64bdd0888cea1eff177a135a328ae2b55457,clean,0.1796875,0.0,0.5392358899116516,0.8599737882614136
465,116,5240927.png,0,90fdcde89de557ae3b911899c87c64bdd0888cea1eff177a135a328ae2b55457,resize75,0.3359375,0.1484375,0.5743275880813599,0.7411817312240601
466,116,5240927.png,0,90fdcde89de557ae3b911899c87c64bdd0888cea1eff177a135a328ae2b55457,resize50,0.34375,0.1640625,0.5516236424446106,0.7152568101882935
467,116,5240927.png,0,90fdcde89de557ae3b911899c87c64bdd0888cea1eff177a135a328ae2b55457,resize25,0.515625,0.5390625,0.3648155927658081,0.7312794923782349
468,117,5240927.png,1,9b066cf70bfe841b51caf76dc1013f50b96e2492b5069fc2b76501838b623587,clean,0.140625,0.0,0.5092419981956482,0.8530292510986328
469,117,5240927.png,1,9b066cf70bfe841b51caf76dc1013f50b96e2492b5069fc2b76501838b623587,resize75,0.3203125,0.15625,0.5266384482383728,0.7293877601623535
470,117,5240927.png,1,9b066cf70bfe841b51caf76dc1013f50b96e2492b5069fc2b76501838b623587,resize50,0.2890625,0.15625,0.4835434556007385,0.7144131660461426
471,117,5240927.png,1,9b066cf70bfe841b51caf76dc1013f50b96e2492b5069fc2b76501838b623587,resize25,0.4921875,0.484375,0.36501750349998474,0.7320887446403503
